Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3417,37,Male,Coat,Accessories,70,South Carolina,M,Pink,Fall,3.746963,No,Free Shipping,Yes,No,9,Venmo,Annually
2169,20,Male,Hat,Clothing,39,Massachusetts,M,Turquoise,Summer,4.936489,Yes,2-Day Shipping,No,Yes,18,Debit Card,Every 3 Months
2330,61,Male,Shirt,Outerwear,51,New Mexico,L,Charcoal,Fall,3.413705,No,Standard,No,No,34,Credit Card,Every 3 Months
1024,67,Male,Pants,Accessories,42,New Hampshire,S,Olive,Fall,4.932697,No,Express,No,Yes,34,PayPal,Monthly
3,19,Female,Sneakers,Accessories,54,Wisconsin,M,Purple,Fall,4.956454,Yes,Express,No,No,26,Cash,Monthly
2126,23,Male,Socks,Clothing,71,Michigan,L,Turquoise,Spring,2.874405,No,Store Pickup,Yes,Yes,23,Debit Card,Weekly
3251,48,Male,Coat,Clothing,83,Ohio,S,Magenta,Spring,4.902719,Yes,Standard,Yes,No,9,Debit Card,Annually
1348,57,Female,Pants,Clothing,72,Colorado,M,Brown,Fall,2.938214,No,Next Day Air,No,No,7,Credit Card,Bi-Weekly
78,52,Male,Jacket,Clothing,56,Missouri,M,Magenta,Summer,4.032373,No,Free Shipping,No,No,43,Credit Card,Bi-Weekly
1167,43,Male,Skirt,Accessories,21,Georgia,M,Lavender,Fall,4.280776,Yes,Express,Yes,Yes,9,Cash,Every 3 Months
349,46,Female,Hat,Footwear,87,Idaho,M,Teal,Summer,3.659976,Yes,Store Pickup,No,No,48,Bank Transfer,Fortnightly
2885,51,Male,Socks,Footwear,22,Michigan,L,Lavender,Winter,3.47411,No,2-Day Shipping,Yes,Yes,23,Cash,Weekly
2331,64,Male,Sunglasses,Clothing,22,Georgia,S,Violet,Fall,4.733669,No,Standard,Yes,Yes,35,Cash,Monthly
76,46,Male,Skirt,Clothing,84,Texas,S,Violet,Winter,2.892916,No,Free Shipping,Yes,Yes,9,Cash,Fortnightly
328,46,Male,Jacket,Clothing,24,Maine,M,Silver,Fall,3.326965,No,2-Day Shipping,Yes,Yes,1,Debit Card,Annually
2206,24,Female,Sweater,Clothing,95,South Dakota,M,Black,Fall,4.51426,Yes,Next Day Air,No,Yes,38,Debit Card,Weekly
524,25,Female,Jewelry,Accessories,49,Utah,M,Olive,Spring,3.138294,No,Store Pickup,No,No,37,Credit Card,Every 3 Months
3599,62,Male,Backpack,Accessories,91,Louisiana,M,Gray,Summer,3.749316,No,Free Shipping,Yes,Yes,34,Cash,Bi-Weekly
401,49,Female,Socks,Footwear,89,Montana,S,Blue,Fall,4.816828,Yes,2-Day Shipping,No,No,31,Cash,Annually
1321,69,Male,Jewelry,Accessories,79,California,L,Turquoise,Winter,3.555255,No,Standard,No,Yes,6,Credit Card,Fortnightly
2293,66,Male,Backpack,Footwear,65,Florida,XL,Charcoal,Winter,4.933305,No,Store Pickup,Yes,No,24,Debit Card,Bi-Weekly
3500,19,Male,Blouse,Clothing,63,Pennsylvania,M,White,Fall,4.601691,No,Store Pickup,Yes,No,23,Bank Transfer,Bi-Weekly
3833,48,Female,Sneakers,Outerwear,88,New York,M,Blue,Fall,2.975594,No,Next Day Air,No,Yes,39,PayPal,Every 3 Months
3005,28,Male,Coat,Outerwear,76,Pennsylvania,M,Gold,Spring,3.881533,No,Free Shipping,Yes,No,29,PayPal,Quarterly
717,21,Male,Pants,Accessories,92,Florida,S,Charcoal,Spring,3.782614,No,Express,No,No,10,PayPal,Weekly
3771,26,Male,Boots,Clothing,89,Missouri,L,Turquoise,Spring,3.089695,No,Standard,No,No,9,PayPal,Every 3 Months
2314,34,Male,Gloves,Footwear,64,Oklahoma,S,Teal,Summer,2.651927,Yes,Standard,No,No,27,Debit Card,Monthly
2083,58,Male,Shirt,Accessories,49,Montana,S,Teal,Fall,2.792226,Yes,2-Day Shipping,No,No,7,PayPal,Monthly
2290,37,Male,Pants,Accessories,42,Idaho,M,Purple,Spring,3.86484,Yes,Standard,No,No,48,Credit Card,Quarterly
3850,54,Male,Shoes,Clothing,93,Wisconsin,M,Beige,Summer,3.869442,No,Free Shipping,Yes,Yes,19,Credit Card,Fortnightly
1466,69,Male,Sunglasses,Clothing,95,Wyoming,XL,Black,Summer,4.216355,No,Free Shipping,No,No,2,Cash,Monthly
2893,29,Female,Gloves,Accessories,64,Idaho,S,Gray,Winter,3.954481,No,Standard,No,Yes,20,PayPal,Bi-Weekly
2103,52,Male,Hoodie,Clothing,68,Rhode Island,M,Magenta,Winter,4.896042,No,Next Day Air,Yes,No,13,Venmo,Bi-Weekly
1553,28,Male,Jeans,Clothing,95,North Dakota,XL,Teal,Spring,3.49753,Yes,Store Pickup,Yes,Yes,7,Venmo,Quarterly
1213,23,Male,Boots,Outerwear,43,Alaska,L,Indigo,Fall,3.592095,Yes,Next Day Air,No,No,47,Cash,Weekly
2512,54,Male,Shoes,Clothing,53,Indiana,S,Turquoise,Fall,3.964098,No,Store Pickup,Yes,Yes,6,Venmo,Quarterly
3662,37,Male,Coat,Clothing,82,Oklahoma,L,Red,Summer,4.793987,Yes,2-Day Shipping,Yes,No,5,Credit Card,Every 3 Months
479,61,Male,Coat,Clothing,92,North Dakota,M,Charcoal,Fall,4.761881,No,Store Pickup,Yes,No,14,Bank Transfer,Annually
3788,66,Male,Backpack,Footwear,28,Michigan,S,Yellow,Winter,4.500275,No,Next Day Air,Yes,No,5,Venmo,Every 3 Months
1459,61,Male,Shoes,Outerwear,99,Vermont,L,White,Winter,4.580984,Yes,Next Day Air,No,Yes,49,Credit Card,Monthly
888,21,Female,T-shirt,Clothing,66,Oregon,L,Orange,Winter,2.772601,No,Standard,Yes,No,38,Bank Transfer,Weekly
2335,33,Female,Coat,Footwear,49,West Virginia,M,Gold,Fall,2.689048,No,Express,No,Yes,2,Debit Card,Annually
217,55,Female,T-shirt,Accessories,78,Florida,M,White,Fall,4.832105,No,Next Day Air,No,Yes,35,Credit Card,Every 3 Months
2567,18,Female,Sneakers,Clothing,99,Connecticut,M,Brown,Spring,3.622986,Yes,Store Pickup,No,No,8,Bank Transfer,Annually
2117,30,Male,Backpack,Accessories,46,Texas,XL,Gray,Spring,4.611361,No,Store Pickup,Yes,Yes,25,Bank Transfer,Annually
1840,29,Female,Scarf,Clothing,93,New Mexico,L,Pink,Fall,2.527385,Yes,Standard,Yes,No,1,PayPal,Monthly
3325,49,Male,Shoes,Accessories,61,Missouri,M,Gray,Summer,3.378427,No,Store Pickup,No,No,26,Bank Transfer,Bi-Weekly
1574,45,Male,Hat,Clothing,79,Oregon,M,Pink,Fall,4.587132,No,Express,No,No,24,PayPal,Fortnightly
352,42,Male,Blouse,Accessories,87,Arizona,S,Pink,Fall,2.831464,Yes,Express,No,Yes,10,PayPal,Monthly
1012,37,Male,Jacket,Outerwear,86,Nevada,L,Lavender,Summer,2.598197,No,Standard,Yes,No,3,Venmo,Every 3 Months
1398,56,Male,Shorts,Clothing,90,Washington,S,White,Winter,4.254595,Yes,Standard,Yes,Yes,49,Credit Card,Weekly
836,58,Male,Sandals,Outerwear,43,New Jersey,M,Teal,Winter,3.751726,Yes,Standard,Yes,No,36,Debit Card,Monthly
1181,64,Female,Pants,Outerwear,63,Nevada,M,Peach,Fall,2.872914,No,Standard,No,No,46,PayPal,Quarterly
3295,67,Female,Coat,Clothing,75,Washington,S,Blue,Fall,2.547697,Yes,Free Shipping,No,No,20,Debit Card,Monthly
1597,23,Male,Pants,Footwear,95,Minnesota,S,White,Fall,3.976283,No,Store Pickup,Yes,Yes,19,Bank Transfer,Annually
3265,67,Female,Shoes,Accessories,34,Alaska,M,Olive,Spring,3.614146,Yes,Free Shipping,Yes,No,22,Bank Transfer,Quarterly
195,65,Female,Jacket,Clothing,26,Connecticut,XL,Cyan,Winter,4.910738,Yes,Express,No,No,37,Venmo,Weekly
258,58,Male,Sneakers,Accessories,46,Texas,L,Yellow,Fall,4.020457,No,Store Pickup,No,No,30,Venmo,Weekly
1239,22,Female,Shorts,Clothing,29,Louisiana,M,Turquoise,Summer,2.695146,No,Store Pickup,No,No,16,Venmo,Quarterly
2697,50,Female,Skirt,Accessories,32,Florida,M,Blue,Summer,2.561056,No,2-Day Shipping,No,Yes,6,Debit Card,Fortnightly
1093,30,Male,Skirt,Clothing,78,Florida,M,White,Winter,3.250173,Yes,Free Shipping,Yes,No,16,PayPal,Quarterly
558,29,Male,T-shirt,Footwear,27,Louisiana,L,Cyan,Fall,3.018634,No,2-Day Shipping,No,No,9,PayPal,Monthly
3197,67,Male,Jeans,Clothing,56,New Jersey,M,Brown,Fall,3.024583,No,Free Shipping,No,Yes,25,Debit Card,Annually
3032,37,Male,Coat,Clothing,88,Nevada,S,Cyan,Spring,4.97213,No,Standard,No,Yes,25,Debit Card,Monthly
1554,24,Male,Dress,Clothing,24,Kentucky,XL,Purple,Fall,3.211025,No,2-Day Shipping,Yes,Yes,38,Bank Transfer,Fortnightly
1588,55,Male,Jeans,Clothing,77,Indiana,M,Charcoal,Spring,3.296482,No,2-Day Shipping,No,No,12,Venmo,Annually
3748,52,Male,T-shirt,Footwear,60,Georgia,S,Pink,Winter,4.589167,Yes,Next Day Air,No,No,13,PayPal,Bi-Weekly
3345,48,Female,Backpack,Accessories,56,Montana,M,Gold,Summer,4.468938,No,Free Shipping,No,No,24,Venmo,Annually
237,63,Female,T-shirt,Clothing,60,Illinois,M,Maroon,Summer,2.817489,No,Store Pickup,No,Yes,22,Venmo,Annually
36,66,Female,Shirt,Accessories,45,California,L,Blue,Winter,4.56715,No,Free Shipping,Yes,Yes,4,PayPal,Annually
2397,32,Male,Sandals,Clothing,84,Pennsylvania,M,Charcoal,Fall,4.953156,No,Next Day Air,Yes,No,14,Credit Card,Weekly
2477,48,Male,Shoes,Clothing,28,South Carolina,M,Charcoal,Summer,3.346084,No,Next Day Air,Yes,Yes,1,PayPal,Annually
551,42,Male,Skirt,Clothing,55,Louisiana,M,Brown,Fall,4.856282,No,Store Pickup,Yes,Yes,10,Venmo,Fortnightly
1484,41,Male,Socks,Footwear,42,Wyoming,S,Olive,Summer,4.003847,No,Next Day Air,No,Yes,32,Bank Transfer,Every 3 Months
2680,34,Male,Shoes,Outerwear,49,Maine,L,Yellow,Summer,3.907841,No,Store Pickup,No,No,10,Credit Card,Quarterly
3312,43,Male,Belt,Clothing,86,Texas,M,Red,Fall,3.79297,Yes,Store Pickup,No,No,38,Bank Transfer,Fortnightly
2156,60,Male,Pants,Clothing,78,Colorado,M,Pink,Spring,2.673849,No,Free Shipping,No,No,5,Credit Card,Fortnightly
3871,38,Male,Gloves,Clothing,28,Arkansas,M,Olive,Summer,3.904254,No,Store Pickup,Yes,Yes,40,PayPal,Annually
754,62,Male,Shoes,Accessories,46,Wisconsin,M,Gold,Summer,3.429833,Yes,Next Day Air,No,Yes,6,PayPal,Weekly
1428,55,Male,Boots,Accessories,64,Delaware,XL,Cyan,Fall,3.234441,No,Store Pickup,No,Yes,47,Cash,Fortnightly
2645,52,Male,Shoes,Footwear,44,Montana,M,Red,Winter,4.975642,Yes,Next Day Air,Yes,Yes,42,PayPal,Every 3 Months
3377,38,Female,Scarf,Clothing,65,South Carolina,S,Magenta,Winter,3.092445,No,Express,No,No,34,Credit Card,Quarterly
2328,59,Male,Handbag,Accessories,36,Oregon,L,Peach,Summer,4.87587,No,Free Shipping,Yes,No,25,Bank Transfer,Annually
2794,20,Male,Dress,Accessories,74,Washington,M,Indigo,Fall,2.63534,Yes,Standard,No,No,4,PayPal,Annually
850,44,Male,Belt,Clothing,86,Missouri,M,Blue,Winter,2.890409,No,Standard,No,Yes,39,Credit Card,Every 3 Months
457,30,Male,Gloves,Accessories,65,Vermont,XL,Maroon,Fall,2.997436,Yes,Next Day Air,No,No,46,Credit Card,Monthly
1852,18,Male,Sunglasses,Outerwear,63,Delaware,XL,Brown,Fall,4.391904,Yes,2-Day Shipping,No,No,35,Bank Transfer,Every 3 Months
1638,50,Male,Shirt,Outerwear,65,Oregon,S,Violet,Summer,4.378103,No,Store Pickup,Yes,Yes,49,Bank Transfer,Every 3 Months
2835,57,Male,Blouse,Clothing,94,West Virginia,XL,Blue,Spring,4.041792,Yes,Free Shipping,No,Yes,21,Venmo,Annually
3235,54,Female,Jeans,Clothing,91,Oregon,S,Violet,Summer,3.70233,No,2-Day Shipping,Yes,No,35,PayPal,Monthly
1468,31,Male,Blouse,Accessories,37,Iowa,M,Peach,Fall,3.453085,No,Store Pickup,Yes,No,33,Debit Card,Every 3 Months
3068,66,Male,Sunglasses,Accessories,93,Alaska,M,Green,Summer,2.833879,No,Standard,No,No,5,Cash,Annually
3338,56,Male,Pants,Outerwear,93,Nevada,M,Violet,Summer,4.22218,No,Standard,Yes,No,29,PayPal,Every 3 Months
1834,61,Female,Sandals,Clothing,96,Iowa,M,Black,Spring,3.0413,No,2-Day Shipping,No,Yes,31,Cash,Every 3 Months
1859,55,Female,Hoodie,Outerwear,81,Rhode Island,M,Cyan,Winter,3.00138,No,2-Day Shipping,Yes,No,19,Cash,Weekly
3487,42,Female,T-shirt,Clothing,54,Wyoming,M,Maroon,Spring,4.549094,No,Next Day Air,Yes,No,19,PayPal,Bi-Weekly
2954,44,Male,Coat,Clothing,23,Nebraska,L,Black,Winter,2.739099,No,Next Day Air,Yes,No,26,Venmo,Fortnightly
799,33,Female,Shorts,Clothing,95,Vermont,M,Olive,Winter,3.944839,No,Free Shipping,Yes,No,13,Bank Transfer,Weekly
585,44,Male,Boots,Accessories,26,Illinois,XL,Pink,Summer,3.195643,Yes,Standard,No,No,13,Venmo,Monthly
2005,66,Male,Backpack,Accessories,82,Massachusetts,M,Beige,Winter,3.593048,Yes,Free Shipping,No,Yes,8,Debit Card,Annually
987,21,Male,Blouse,Accessories,38,North Dakota,S,Purple,Winter,3.731384,No,2-Day Shipping,Yes,Yes,25,Credit Card,Annually
2451,30,Female,Gloves,Accessories,91,New York,M,Teal,Summer,3.187232,No,Free Shipping,No,No,1,Venmo,Monthly
913,53,Male,Sunglasses,Footwear,51,West Virginia,XL,Teal,Summer,3.20178,No,Next Day Air,Yes,No,31,Bank Transfer,Fortnightly
1779,59,Male,Jewelry,Footwear,31,Missouri,M,Red,Winter,3.116445,No,Express,No,No,35,Credit Card,Monthly
1355,33,Female,Jewelry,Accessories,53,Georgia,M,Beige,Fall,4.703353,No,Next Day Air,No,Yes,3,Cash,Weekly
3158,23,Female,Belt,Accessories,43,South Carolina,M,White,Spring,3.878025,No,Standard,No,Yes,21,PayPal,Monthly
3849,30,Male,Jacket,Clothing,57,Nevada,XL,Violet,Spring,4.938621,Yes,Next Day Air,No,No,26,Debit Card,Fortnightly
1760,63,Female,Dress,Outerwear,37,Texas,M,Green,Summer,3.333676,No,Free Shipping,No,No,9,Venmo,Fortnightly
2603,18,Male,Socks,Clothing,32,Iowa,L,Beige,Spring,2.540624,Yes,Next Day Air,No,Yes,8,Debit Card,Monthly
2332,40,Male,Scarf,Accessories,94,Ohio,S,Blue,Fall,4.449541,No,Standard,Yes,Yes,35,Debit Card,Fortnightly
2281,35,Male,Blouse,Clothing,33,Iowa,M,Charcoal,Winter,3.154037,No,2-Day Shipping,No,Yes,40,Venmo,Weekly
1343,45,Female,Sneakers,Clothing,21,New York,L,Silver,Fall,3.106292,No,Free Shipping,No,Yes,19,Credit Card,Weekly
2305,57,Male,Scarf,Clothing,22,Maryland,L,Lavender,Winter,2.980685,Yes,Express,No,No,28,Bank Transfer,Monthly
1305,20,Male,Blouse,Clothing,94,Nevada,M,Gold,Summer,4.861991,Yes,Free Shipping,No,Yes,31,Cash,Annually
727,50,Male,Scarf,Clothing,36,Massachusetts,XL,Black,Winter,3.853957,No,2-Day Shipping,No,No,35,Debit Card,Monthly
1319,36,Female,Jacket,Footwear,84,Colorado,M,Turquoise,Summer,4.918923,No,Standard,No,Yes,18,PayPal,Bi-Weekly
3750,46,Female,Pants,Accessories,34,Montana,L,Red,Spring,4.471112,No,Free Shipping,No,No,21,Venmo,Quarterly
3858,21,Male,Coat,Clothing,62,Missouri,S,Beige,Summer,4.609233,No,Next Day Air,Yes,No,46,Debit Card,Annually
596,25,Male,Coat,Clothing,62,Nevada,M,Pink,Summer,2.965253,No,Free Shipping,No,Yes,18,Cash,Bi-Weekly
3060,58,Female,Handbag,Clothing,94,New York,L,Charcoal,Winter,4.382643,No,Standard,Yes,Yes,10,Bank Transfer,Fortnightly
1228,26,Male,Jewelry,Clothing,59,Minnesota,XL,Silver,Spring,2.853077,No,Store Pickup,No,Yes,1,PayPal,Annually
2378,46,Male,Sneakers,Outerwear,75,Georgia,M,Cyan,Summer,4.036367,No,Free Shipping,Yes,Yes,42,Debit Card,Bi-Weekly
2470,36,Male,Shorts,Accessories,21,Colorado,M,Red,Winter,2.972512,No,Store Pickup,No,No,36,Credit Card,Weekly
738,21,Male,Boots,Clothing,29,Indiana,M,Beige,Fall,2.786723,Yes,Free Shipping,No,No,36,Credit Card,Bi-Weekly
3070,50,Female,Jeans,Clothing,79,North Dakota,S,Cyan,Winter,3.60866,Yes,Standard,Yes,Yes,25,Venmo,Every 3 Months
2937,25,Male,Shorts,Accessories,32,Louisiana,M,Gold,Spring,2.964837,No,Next Day Air,Yes,No,39,Credit Card,Every 3 Months
217,20,Female,Belt,Accessories,30,North Dakota,XL,Cyan,Summer,2.722035,No,2-Day Shipping,No,Yes,36,PayPal,Fortnightly
254,68,Male,Shoes,Accessories,21,Iowa,S,Red,Winter,2.723469,Yes,Store Pickup,No,Yes,17,Debit Card,Every 3 Months
2716,42,Female,Dress,Clothing,87,Delaware,L,Orange,Spring,4.064975,No,2-Day Shipping,No,Yes,38,Venmo,Bi-Weekly
1060,28,Male,Gloves,Footwear,92,Utah,M,Orange,Fall,4.917787,No,Next Day Air,Yes,No,9,Credit Card,Weekly
302,19,Female,Belt,Accessories,32,Mississippi,S,Lavender,Summer,4.416061,No,2-Day Shipping,No,Yes,45,Venmo,Quarterly
3211,53,Male,Pants,Outerwear,33,Michigan,L,Indigo,Spring,4.000949,No,Standard,No,Yes,6,Credit Card,Weekly
3880,35,Male,Blouse,Accessories,38,Maine,M,Pink,Spring,4.148633,No,Free Shipping,Yes,Yes,39,Cash,Bi-Weekly
776,57,Female,Boots,Clothing,53,Arkansas,M,Pink,Summer,4.72251,Yes,Free Shipping,Yes,No,41,Bank Transfer,Monthly
2930,69,Male,Shirt,Accessories,60,Kansas,L,Gray,Summer,3.981053,No,2-Day Shipping,No,Yes,14,Cash,Weekly
3081,18,Female,Blouse,Accessories,51,New Hampshire,M,Silver,Spring,2.801963,No,Next Day Air,No,Yes,8,PayPal,Fortnightly
3410,33,Female,Shorts,Accessories,73,Kansas,L,Red,Winter,4.397156,No,Free Shipping,Yes,Yes,19,Debit Card,Monthly
2032,63,Male,Backpack,Clothing,20,Mississippi,M,Violet,Summer,4.370299,No,Standard,Yes,Yes,40,Credit Card,Quarterly
3497,65,Male,Hat,Accessories,54,New Hampshire,M,Olive,Spring,4.520761,Yes,Free Shipping,Yes,Yes,23,Debit Card,Annually
1275,45,Male,Pants,Footwear,80,Arkansas,S,Blue,Summer,3.689288,No,Express,No,Yes,35,Bank Transfer,Bi-Weekly
908,47,Male,Sandals,Accessories,75,Virginia,XL,Cyan,Summer,3.540092,Yes,Free Shipping,Yes,Yes,19,PayPal,Quarterly
2285,63,Female,Belt,Footwear,35,Ohio,M,Magenta,Fall,3.44556,No,Express,Yes,Yes,39,Debit Card,Every 3 Months
1513,30,Female,Jewelry,Clothing,98,Oklahoma,M,Purple,Summer,2.785995,Yes,Free Shipping,No,Yes,34,Venmo,Every 3 Months
563,41,Male,Socks,Clothing,72,Arkansas,S,Beige,Summer,4.872746,Yes,Free Shipping,No,Yes,5,PayPal,Fortnightly
1681,49,Male,Shirt,Clothing,85,North Carolina,XL,Gray,Spring,2.966912,No,Store Pickup,Yes,Yes,42,Cash,Weekly
2221,61,Male,Shoes,Clothing,24,New Mexico,L,Charcoal,Spring,4.448135,No,2-Day Shipping,No,Yes,35,Bank Transfer,Fortnightly
1011,65,Female,Sunglasses,Accessories,89,Maryland,M,Blue,Fall,2.908883,No,Store Pickup,Yes,Yes,29,Bank Transfer,Quarterly
2439,19,Male,T-shirt,Outerwear,53,Arizona,M,Red,Spring,3.784226,No,Free Shipping,Yes,Yes,28,Bank Transfer,Bi-Weekly
1022,61,Female,Gloves,Accessories,30,Montana,M,Olive,Fall,3.84637,Yes,Free Shipping,No,Yes,29,Cash,Annually
2887,32,Female,Shoes,Footwear,21,Massachusetts,M,Red,Winter,4.617401,No,Next Day Air,Yes,Yes,32,Credit Card,Every 3 Months
2316,26,Male,Boots,Accessories,47,California,S,Green,Winter,2.831126,No,2-Day Shipping,No,No,8,Debit Card,Monthly
1140,26,Female,Backpack,Footwear,85,Michigan,L,Charcoal,Spring,4.944457,No,Free Shipping,Yes,No,34,PayPal,Monthly
545,48,Male,T-shirt,Footwear,72,North Carolina,S,Purple,Spring,2.506081,Yes,Free Shipping,No,No,18,Credit Card,Monthly
2806,59,Male,Hoodie,Clothing,66,Arkansas,S,Gold,Spring,3.863712,No,Standard,Yes,Yes,34,Credit Card,Quarterly
3280,48,Female,Shoes,Clothing,82,Alaska,S,Silver,Spring,4.700358,Yes,2-Day Shipping,No,No,35,Venmo,Weekly
1459,64,Male,Pants,Clothing,38,Connecticut,XL,Lavender,Spring,3.054226,No,2-Day Shipping,Yes,No,4,Bank Transfer,Fortnightly
1493,25,Male,Pants,Clothing,88,Connecticut,S,Silver,Winter,3.940256,No,2-Day Shipping,No,Yes,36,PayPal,Quarterly
342,23,Female,Boots,Clothing,54,North Dakota,XL,Black,Spring,4.387366,Yes,Next Day Air,Yes,Yes,40,Debit Card,Weekly
3007,52,Female,Belt,Outerwear,98,New York,S,Peach,Fall,2.751066,No,Store Pickup,No,Yes,39,Debit Card,Monthly
2458,33,Male,Jacket,Clothing,36,Illinois,S,Maroon,Fall,4.671804,Yes,2-Day Shipping,Yes,Yes,44,PayPal,Every 3 Months
2998,53,Male,Sweater,Clothing,35,Louisiana,M,Gold,Summer,4.085347,No,Free Shipping,No,Yes,46,Credit Card,Monthly
1214,51,Female,Gloves,Accessories,75,Colorado,S,Purple,Summer,4.173266,Yes,Standard,Yes,Yes,22,Cash,Fortnightly
3660,56,Female,Boots,Clothing,37,Pennsylvania,S,Gray,Summer,4.547255,No,Next Day Air,Yes,Yes,36,Venmo,Weekly
2479,29,Male,Sunglasses,Footwear,95,Virginia,M,White,Summer,4.147077,No,Next Day Air,Yes,No,44,PayPal,Monthly
1020,56,Female,Sandals,Clothing,44,Oklahoma,M,Gray,Spring,3.417851,No,Express,No,Yes,15,Venmo,Bi-Weekly
1138,54,Male,Shirt,Accessories,81,Wyoming,S,Cyan,Fall,3.323506,No,Next Day Air,Yes,No,9,Credit Card,Every 3 Months
461,19,Male,Jacket,Clothing,65,New York,M,Charcoal,Spring,3.673517,No,Next Day Air,No,No,24,Debit Card,Annually
3431,34,Male,Blouse,Clothing,30,New Hampshire,S,Brown,Spring,3.665443,No,Free Shipping,No,Yes,21,Cash,Weekly
3787,24,Female,Handbag,Accessories,28,California,L,Purple,Fall,2.805993,No,Free Shipping,No,No,2,Debit Card,Annually
1800,18,Female,Skirt,Accessories,69,Washington,M,Peach,Summer,3.30743,No,Next Day Air,No,Yes,41,Bank Transfer,Fortnightly
1978,50,Female,Jeans,Clothing,81,Mississippi,XL,Black,Winter,4.709608,Yes,Next Day Air,No,Yes,28,Cash,Bi-Weekly
3700,26,Male,Jacket,Accessories,46,Alabama,L,Teal,Fall,3.016692,Yes,Standard,No,Yes,7,Venmo,Annually
927,40,Male,Dress,Clothing,73,Connecticut,L,Magenta,Spring,4.396769,No,Express,No,Yes,42,Bank Transfer,Monthly
1422,67,Male,T-shirt,Clothing,65,Michigan,L,Turquoise,Fall,3.124737,No,Express,Yes,Yes,19,PayPal,Annually
1478,35,Male,Scarf,Clothing,70,Maine,M,Magenta,Fall,3.33978,No,Free Shipping,Yes,No,22,Venmo,Monthly
248,24,Male,Shoes,Clothing,49,Louisiana,M,Black,Summer,4.641883,No,2-Day Shipping,No,No,11,Venmo,Every 3 Months
1960,33,Female,Shirt,Accessories,54,Tennessee,M,Charcoal,Spring,4.964275,Yes,Standard,Yes,No,26,Debit Card,Bi-Weekly
844,33,Female,Pants,Accessories,82,Kansas,M,Yellow,Summer,3.754297,No,Store Pickup,Yes,Yes,9,Bank Transfer,Monthly
321,21,Female,Socks,Clothing,82,Delaware,S,Blue,Fall,3.25928,No,Store Pickup,No,Yes,12,Venmo,Annually
3833,41,Male,Sandals,Accessories,22,Kansas,L,Red,Fall,3.865491,No,Next Day Air,Yes,Yes,11,Debit Card,Every 3 Months
3267,49,Male,Handbag,Footwear,92,Arizona,S,Teal,Fall,4.872627,No,Standard,Yes,Yes,22,Bank Transfer,Monthly
536,67,Male,Sweater,Footwear,56,Pennsylvania,M,Beige,Summer,4.874002,No,Express,Yes,No,30,Credit Card,Every 3 Months
3032,55,Male,Handbag,Footwear,54,Vermont,S,Magenta,Winter,4.213084,No,2-Day Shipping,No,No,33,Cash,Bi-Weekly
1070,54,Male,Shorts,Accessories,92,Washington,M,Peach,Spring,3.134853,Yes,2-Day Shipping,Yes,No,1,Venmo,Annually
668,41,Male,Skirt,Accessories,34,Iowa,S,Charcoal,Summer,3.935576,Yes,Standard,No,No,9,Credit Card,Annually
2838,62,Male,Shirt,Clothing,90,Arkansas,M,Peach,Spring,4.911688,No,Store Pickup,Yes,No,24,Credit Card,Monthly
2976,48,Female,Blouse,Accessories,58,Idaho,L,Violet,Winter,4.587764,No,Store Pickup,Yes,No,35,PayPal,Weekly
469,53,Male,Backpack,Clothing,26,Washington,L,Lavender,Summer,3.04552,No,Store Pickup,Yes,Yes,34,Bank Transfer,Quarterly
3090,51,Male,Pants,Outerwear,97,Utah,L,Magenta,Summer,4.473718,No,Express,Yes,No,17,Venmo,Monthly
2722,55,Female,Backpack,Outerwear,72,Nevada,M,Gray,Spring,3.010019,No,2-Day Shipping,No,No,34,PayPal,Bi-Weekly
1749,48,Male,Scarf,Accessories,28,Wyoming,S,Violet,Spring,4.270961,No,Store Pickup,No,No,48,Cash,Annually
2904,32,Male,Hat,Accessories,91,Iowa,M,Green,Spring,4.816945,No,2-Day Shipping,No,Yes,40,PayPal,Monthly
3488,37,Male,Handbag,Accessories,76,Wisconsin,M,Teal,Fall,2.865737,Yes,Standard,Yes,No,32,Credit Card,Weekly
2728,66,Male,Shorts,Clothing,43,Wisconsin,M,Maroon,Summer,3.334834,No,2-Day Shipping,No,Yes,14,PayPal,Weekly
3012,36,Male,Sneakers,Clothing,77,Rhode Island,L,Green,Fall,3.526504,Yes,Next Day Air,No,Yes,37,Credit Card,Weekly
3856,58,Male,Boots,Clothing,31,New Jersey,L,Pink,Summer,4.387705,No,Next Day Air,No,No,22,Cash,Annually
1255,45,Female,Scarf,Clothing,52,Michigan,L,Violet,Fall,3.86102,No,Free Shipping,No,Yes,42,Debit Card,Weekly
2299,37,Female,Jeans,Clothing,93,Maryland,M,Green,Winter,4.207579,Yes,Free Shipping,No,No,38,Cash,Monthly
3282,66,Male,Shirt,Clothing,22,Maryland,L,Magenta,Fall,3.741056,No,Standard,Yes,No,43,Cash,Fortnightly
638,39,Male,Jeans,Accessories,86,New Mexico,S,Pink,Summer,3.897709,No,Express,No,Yes,17,Bank Transfer,Every 3 Months
1496,26,Male,Dress,Clothing,28,Oklahoma,L,White,Winter,3.9756,Yes,Standard,No,No,19,PayPal,Quarterly
